,nsa_input,our_x13_sa,bls_published_sa,our_seasonal_factor,our_seasonal_pct,bls_seasonal_factor,bls_seasonal_pct,our_minus_bls_level,our_minus_bls_pct
2020-09-30,269.054,268.873277354789,268.933,1.000672148035643,0.06721480356430831,1.0004499261897943,0.04499261897943363,-0.05972264521096804,-0.022207258020012777
2020-10-31,269.328,269.261828339549,269.306,1.00024575210255,0.024575210255006752,1.0000816914587867,0.008169145878667017,-0.04417166045095655,-0.01640203354212888
2020-11-30,269.473,269.899623667846,269.981,0.9984193247028346,-0.15806752971654348,0.9981183861086521,-0.18816138913478886,-0.08137633215397955,-0.030141503348002363
2020-12-31,269.226,270.260753204052,270.341,0.9961712783236761,-0.3828721676323865,0.9958755793608812,-0.41244206391187754,-0.0802467959480282,-0.029683546316694454
2021-01-31,269.755,270.356860966086,270.387,0.9977738276589863,-0.22261723410137435,0.9976626095189487,-0.23373904810513046,-0.030139033913997082,-0.01114662831940283
2021-02-28,270.696,270.620869598571,270.793,1.0002776223487142,0.027762234871420155,0.999641792808529,-0.03582071914709495,-0.17213040142900127,-0.06356530686871809
2021-03-31,271.713,271.584204990862,271.459,1.0004742360077323,0.047423600773233154,1.0009356845785184,0.09356845785184476,0.12520499086201653,0.046122983898855274
2021-04-30,273.968,273.74047433675,273.66,1.0008311728976187,0.08311728976186927,1.0011254841774464,0.11254841774464008,0.08047433675000093,0.029406685942401367
2021-05-31,275.893,275.510706337304,275.465,1.0013875818757763,0.1387581875776256,1.001553736409344,0.15537364093440864,0.04570633730401141,0.016592430001627356
2021-06-30,278.218,277.712627086793,277.651,1.0018197693007638,0.18197693007637739,1.002042132029058,0.2042132029058008,0.06162708679300977,0.02219588144578566
2021-07-31,279.146,278.795440007387,278.648,1.0012574093486024,0.12574093486024118,1.00178720105653,0.17872010565300744,0.14744000738699015,0.052912637947155616
2021-08-31,279.507,279.213194697665,278.997,1.0010522615260111,0.10522615260111223,1.00182797664491,0.18279766449100787,0.21619469766500288,0.07748997217353892
2021-09-30,279.884,279.642024595364,279.698,1.0008653041508555,0.0865304150855506,1.0006650029674864,0.06650029674863944,-0.05597540463600126,-0.020012801176982897
2021-10-31,281.617,281.595363735158,281.668,1.0000768345918591,0.0076834591859142876,0.9998189357683515,-0.018106423164854224,-0.07263626484200358,-0.025787900947926712
2021-11-30,282.754,283.287982570473,283.406,0.9981150539262987,-0.18849460737012658,0.9976994135621688,-0.23005864378311536,-0.11801742952701488,-0.041642530337049344
2021-12-31,283.908,285.079057486916,285.18,0.9958921658530819,-0.41078341469180657,0.9955396591626342,-0.4460340837365795,-0.10094251308402136,-0.035396070230742094
2022-01-31,285.996,286.674527072731,286.757,0.9976331099952984,-0.23668900047015828,0.9973461850974866,-0.2653814902513374,-0.08247292726900923,-0.028760562869956097
2022-02-28,288.059,288.007556799391,288.273,1.0001786175376115,0.01786175376115029,0.9992576481321526,-0.0742351867847435,-0.2654432006090133,-0.09208049335491797
2022-03-31,289.305,289.180385921926,289.056,1.0004309216120475,0.04309216120474968,1.000861424775822,0.08614247758220728,0.12438592192603437,0.043031773056445566
2022-04-30,290.846,290.536319355403,290.514,1.0010658930535228,0.10658930535227817,1.0011428020680586,0.11428020680586126,0.022319355402999008,0.0076827125037093325
2022-05-31,292.506,292.009515780927,292.063,1.0017002330137947,0.17002330137947386,1.0015167960337323,0.15167960337323372,-0.05348421907297052,-0.018312562383104858
2022-06-30,294.68,294.082089554287,294.05,1.0020331413130912,0.20331413130911802,1.0021424927733378,0.21424927733377785,0.03208955428698346,0.0109129584380252
2022-07-31,295.646,295.275117017161,295.088,1.0012560590495592,0.12560590495591661,1.001890961340346,0.18909613403459424,0.18711701716097195,0.06341058164376356
